cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
SLAKE_STAGE2_BANK16,B,1,evaluation,H,STRICT_BASE,W0,W0,RC,R0,semantic,2,1,2,UNKNOWN,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,cross_family_confirmation,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,semantic,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,evaluation,source_style_confirmation,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W0,W0,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W01,W01,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,B,16,native,T0,EDIT_TARGET,W1,W1,RC,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
